transaction_id,employee_id,employee_name,department,role,category,vendor,amount,payment_method,location,hour,is_weekend,is_night,is_fraud,fraud_type,emp_hist_mean,emp_hist_std,amount_deviation_score
TX-10668,EMP-1010,Employee 1010,Sales,Executive,Meals,Catering Co,1886.9,Reimbursement Request,Domestic,15,0,0,0,None,1461.79,272.31,1.56
TX-10107,EMP-1097,Employee 1097,Finance,Contractor,Meals,UberEats,334.19,Reimbursement Request,Domestic,17,1,0,0,None,215.22,30.77,3.87
TX-10795,EMP-1085,Employee 1085,Operations,Manager,Meals,Steakhouse,358.15,Reimbursement Request,Domestic,14,0,0,0,None,366.37,146.95,-0.06
TX-10741,EMP-1091,Employee 1091,Finance,Associate,Travel,Hertz,97.38,Corporate Credit Card,Domestic,12,0,0,0,None,133.15,34.47,-1.04
TX-11106,EMP-1083,Employee 1083,Finance,Associate,Meals,Local Diner,191.8,Corporate Credit Card,Domestic,16,0,0,0,None,194.79,28.29,-0.11
TX-11040,EMP-1048,Employee 1048,Marketing,Manager,Equipment,Best Buy,449.87,Corporate Credit Card,Domestic,9,0,0,0,None,655.57,130.95,-1.57
TX-10982,EMP-1052,Employee 1052,Operations,Associate,Consulting,Accenture,188.83,Invoice/Wire,Domestic,11,0,0,0,None,172.58,32.21,0.5
TX-10962,EMP-1074,Employee 1074,Engineering,Associate,Software Licenses,Salesforce,117.93,Invoice/Wire,Domestic,16,0,0,0,None,177.3,15.46,-3.84
TX-10002,EMP-1080,Employee 1080,Marketing,Associate,Entertainment,City Arena,164.4,Invoice/Wire,Domestic,16,0,0,0,None,131.4,21.46,1.54
TX-11298,EMP-1090,Employee 1090,Executive,Associate,Equipment,CDW Corporation,211.99,Corporate Credit Card,Domestic,16,1,0,0,None,149.03,21.2,2.97
TX-10379,EMP-1037,Employee 1037,Sales,Manager,Office Supplies,Staples,741.12,Corporate Credit Card,Domestic,8,0,0,0,None,468.81,144.29,1.89
TX-10937,EMP-1032,Employee 1032,Sales,Manager,Consulting,Accenture,321.24,Corporate Credit Card,Domestic,11,1,0,0,None,528.27,71.84,-2.88
TX-10712,EMP-1049,Employee 1049,HR,Associate,Entertainment,City Arena,52.72,Invoice/Wire,International (Low Risk),11,0,0,0,None,76.15,37.64,-0.62
TX-11308,EMP-1013,Employee 1013,Executive,Associate,Office Supplies,Staples,201.58,Reimbursement Request,Domestic,14,0,0,0,None,132.01,17.39,4.0
TX-11303,EMP-1067,Employee 1067,Sales,Contractor,Meals,Steakhouse,324.05,Invoice/Wire,Domestic,8,0,0,0,None,267.49,43.98,1.29
TX-11213,EMP-1018,Employee 1018,HR,Associate,Travel,Uber,117.1,Invoice/Wire,Domestic,16,0,0,0,None,91.4,21.85,1.18
TX-10040,EMP-1081,Employee 1081,Engineering,Contractor,Equipment,Dell Technologies,340.33,Reimbursement Request,Domestic,15,0,0,0,None,212.56,31.94,4.0
TX-10384,EMP-1067,Employee 1067,Sales,Contractor,Software Licenses,AWS,333.45,Corporate Credit Card,Domestic,22,0,1,0,None,267.49,43.98,1.5
TX-10774,EMP-1025,Employee 1025,Sales,Associate,Software Licenses,Adobe,114.65,Invoice/Wire,Domestic,10,0,0,0,None,195.76,43.96,-1.85
TX-11191,EMP-1087,Employee 1087,HR,Associate,Office Supplies,OfficeMax,47.47,Reimbursement Request,Domestic,9,0,0,0,None,87.63,17.37,-2.31
TX-11407,EMP-1001,Employee 1001,Finance,Manager,Entertainment,Private Dining Services,366.95,Reimbursement Request,International (Low Risk),10,0,0,0,None,378.0,55.81,-0.2
TX-11001,EMP-1094,Employee 1094,Sales,Associate,Consulting,Apex Legal,255.28,Reimbursement Request,Domestic,16,1,0,0,None,196.93,17.01,3.43
TX-11565,EMP-1008,Employee 1008,Marketing,Contractor,Travel,Airbnb,180.8,Corporate Credit Card,International (Low Risk),22,0,1,0,None,320.08,52.52,-2.65
TX-10725,EMP-1029,Employee 1029,HR,Contractor,Consulting,McKinsey & Co,175.31,Reimbursement Request,Domestic,15,0,0,0,None,212.32,50.52,-0.73
TX-11454,EMP-1014,Employee 1014,Operations,Associate,Office Supplies,OfficeMax,77.54,Reimbursement Request,Domestic,14,0,0,0,None,117.46,25.81,-1.55
TX-10703,EMP-1061,Employee 1061,HR,Associate,Meals,Local Diner,199.15,Invoice/Wire,Domestic,17,0,0,0,None,161.63,38.84,0.97
TX-10888,EMP-1061,Employee 1061,HR,Associate,Meals,UberEats,185.66,Corporate Credit Card,International (Low Risk),12,0,0,0,None,161.63,38.84,0.62
TX-11128,EMP-1015,Employee 1015,HR,Associate,Travel,Hertz,131.25,Invoice/Wire,International (Low Risk),15,0,0,0,None,188.28,13.54,-4.21
TX-11074,EMP-1034,Employee 1034,HR,Associate,Software Licenses,Salesforce,185.52,Corporate Credit Card,Domestic,8,0,0,0,None,186.02,20.89,-0.02
TX-3263,EMP-1098,Employee 1098,Marketing,Associate,Meals,UberEats,239.0,Reimbursement Request,Domestic,21,0,0,1,Duplicate Claim,178.47,36.35,1.67
TX-11468,EMP-1001,Employee 1001,Finance,Manager,Equipment,Best Buy,498.12,Reimbursement Request,Domestic,9,0,0,0,None,378.0,55.81,2.15
TX-10836,EMP-1091,Employee 1091,Finance,Associate,Meals,Steakhouse,149.74,Corporate Credit Card,International (Low Risk),14,0,0,0,None,133.15,34.47,0.48
TX-10079,EMP-1034,Employee 1034,HR,Associate,Software Licenses,Slack,116.19,Reimbursement Request,International (Low Risk),13,0,0,0,None,186.02,20.89,-3.34
TX-3240,EMP-1031,Employee 1031,Marketing,Manager,Meals,Catering Co,322.9,Reimbursement Request,Domestic,19,0,0,0,None,764.85,130.81,-3.38
TX-10395,EMP-1055,Employee 1055,Marketing,Associate,Consulting,Apex Legal,252.21,Corporate Credit Card,Domestic,13,1,0,0,None,177.0,44.25,1.7
TX-11510,EMP-1076,Employee 1076,Marketing,Associate,Travel,Uber,50.23,Reimbursement Request,International (High Risk),22,0,1,0,None,141.73,13.26,-6.9
TX-10623,EMP-1076,Employee 1076,Marketing,Associate,Consulting,Delta Consulting,194.78,Corporate Credit Card,Domestic,10,0,0,0,None,141.73,13.26,4.0
TX-11257,EMP-1075,Employee 1075,Executive,Associate,Software Licenses,AWS,154.6,Invoice/Wire,International (Low Risk),8,0,0,0,None,94.04,42.37,1.43
TX-11296,EMP-1085,Employee 1085,Operations,Manager,Entertainment,Vegas VIP Clubs,254.81,Invoice/Wire,Domestic,11,0,0,0,None,366.37,146.95,-0.76
TX-11146,EMP-1002,Employee 1002,Finance,Associate,Meals,Local Diner,161.85,Reimbursement Request,Domestic,13,0,0,0,None,156.21,10.82,0.52
TX-11347,EMP-1044,Employee 1044,HR,Manager,Office Supplies,Target,306.47,Reimbursement Request,Domestic,11,0,0,0,None,484.83,74.22,-2.4
TX-10546,EMP-1011,Employee 1011,HR,Manager,Entertainment,City Arena,573.26,Invoice/Wire,Domestic,15,0,0,0,None,547.59,53.44,0.48
TX-11005,EMP-1085,Employee 1085,Operations,Manager,Meals,UberEats,689.18,Reimbursement Request,Domestic,8,0,0,0,None,366.37,146.95,2.2
TX-10901,EMP-1095,Employee 1095,Engineering,Associate,Entertainment,Vegas VIP Clubs,215.0,Corporate Credit Card,Domestic,11,0,0,0,None,171.04,23.85,1.84
TX-10299,EMP-1044,Employee 1044,HR,Manager,Entertainment,City Arena,451.89,Invoice/Wire,Domestic,13,0,0,0,None,484.83,74.22,-0.44
TX-10291,EMP-1079,Employee 1079,HR,Associate,Entertainment,TopGolf,109.63,Corporate Credit Card,Domestic,14,1,0,0,None,115.77,36.88,-0.17
TX-10702,EMP-1089,Employee 1089,Engineering,Contractor,Meals,Catering Co,258.98,Corporate Credit Card,Domestic,12,1,0,0,None,260.59,41.99,-0.04
TX-3318,EMP-1082,Employee 1082,Operations,Associate,Equipment,Apple Store,2665.5,Corporate Credit Card,Domestic,2,1,1,1,Suspicious Off-hours Purchase,69.06,30.89,84.05
TX-11069,EMP-1096,Employee 1096,Executive,Associate,Equipment,Apple Store,66.03,Corporate Credit Card,Domestic,13,0,0,0,None,109.78,34.63,-1.26
TX-11004,EMP-1004,Employee 1004,HR,Manager,Entertainment,TopGolf,234.61,Invoice/Wire,Domestic,22,0,1,0,None,452.12,102.48,-2.12
TX-10894,EMP-1028,Employee 1028,Marketing,Executive,Consulting,Accenture,1810.24,Corporate Credit Card,Domestic,12,1,0,0,None,2272.82,294.31,-1.57
TX-10159,EMP-1039,Employee 1039,Executive,Contractor,Entertainment,Vegas VIP Clubs,560.97,Corporate Credit Card,Domestic,9,0,0,0,None,390.61,42.59,4.0
TX-10232,EMP-1066,Employee 1066,Finance,Associate,Office Supplies,OfficeMax,167.89,Invoice/Wire,Domestic,16,0,0,0,None,135.8,40.74,0.79
TX-10483,EMP-1052,Employee 1052,Operations,Associate,Meals,UberEats,250.74,Reimbursement Request,International (Low Risk),11,0,0,0,None,172.58,32.21,2.43
TX-10591,EMP-1036,Employee 1036,Operations,Manager,Equipment,Apple Store,642.59,Reimbursement Request,Domestic,9,0,0,0,None,567.04,98.48,0.77
TX-10731,EMP-1011,Employee 1011,HR,Manager,Travel,Marriott Hotels,542.1,Invoice/Wire,Domestic,10,0,0,0,None,547.59,53.44,-0.1
TX-11118,EMP-1064,Employee 1064,Executive,Contractor,Travel,Hertz,198.56,Corporate Credit Card,Domestic,22,0,1,0,None,258.6,47.5,-1.26
TX-10722,EMP-1016,Employee 1016,Operations,Associate,Meals,Catering Co,261.71,Reimbursement Request,Domestic,14,0,0,0,None,194.18,43.78,1.54
TX-11429,EMP-1066,Employee 1066,Finance,Associate,Equipment,CDW Corporation,137.55,Invoice/Wire,International (Low Risk),14,0,0,0,None,135.8,40.74,0.04
TX-10331,EMP-1091,Employee 1091,Finance,Associate,Travel,Delta Airlines,160.52,Corporate Credit Card,Domestic,14,0,0,0,None,133.15,34.47,0.79
TX-10266,EMP-1006,Employee 1006,HR,Contractor,Travel,Delta Airlines,136.2,Invoice/Wire,Domestic,15,0,0,0,None,208.19,34.53,-2.08
TX-11437,EMP-1026,Employee 1026,Finance,Associate,Consulting,Apex Legal,98.67,Invoice/Wire,International (Low Risk),12,0,0,0,None,165.65,29.75,-2.25
TX-11507,EMP-1062,Employee 1062,Sales,Associate,Software Licenses,AWS,201.47,Corporate Credit Card,Domestic,9,0,0,0,None,126.32,35.45,2.12
TX-11256,EMP-1085,Employee 1085,Operations,Manager,Entertainment,TopGolf,495.72,Reimbursement Request,Domestic,8,0,0,0,None,366.37,146.95,0.88
TX-10375,EMP-1051,Employee 1051,Sales,Manager,Software Licenses,Adobe,722.54,Corporate Credit Card,Domestic,23,0,1,0,None,570.72,119.58,1.27
TX-10242,EMP-1062,Employee 1062,Sales,Associate,Entertainment,Vegas VIP Clubs,129.53,Invoice/Wire,Domestic,22,0,1,0,None,126.32,35.45,0.09
TX-10723,EMP-1033,Employee 1033,HR,Contractor,Consulting,Apex Legal,343.81,Invoice/Wire,Domestic,10,1,0,0,None,284.84,70.37,0.84
TX-10405,EMP-1013,Employee 1013,Executive,Associate,Travel,Hertz,187.82,Reimbursement Request,Domestic,14,0,0,0,None,132.01,17.39,3.21
TX-10516,EMP-1085,Employee 1085,Operations,Manager,Office Supplies,Target,261.17,Reimbursement Request,International (Low Risk),8,0,0,0,None,366.37,146.95,-0.72
TX-10686,EMP-1020,Employee 1020,HR,Associate,Entertainment,Private Dining Services,57.17,Corporate Credit Card,International (Low Risk),12,0,0,0,None,52.11,17.95,0.28
TX-11011,EMP-1082,Employee 1082,Operations,Associate,Software Licenses,GitHub,61.94,Reimbursement Request,Domestic,13,0,0,0,None,69.06,30.89,-0.23
TX-10368,EMP-1050,Employee 1050,Operations,Contractor,Office Supplies,Staples,188.54,Corporate Credit Card,Domestic,22,0,1,0,None,184.38,47.05,0.09
TX-10048,EMP-1024,Employee 1024,Finance,Associate,Software Licenses,Adobe,89.86,Reimbursement Request,International (Low Risk),13,1,0,0,None,145.63,45.49,-1.23
TX-11293,EMP-1022,Employee 1022,Engineering,Manager,Software Licenses,Salesforce,897.16,Reimbursement Request,Domestic,10,1,0,0,None,731.55,112.33,1.47
TX-10511,EMP-1055,Employee 1055,Marketing,Associate,Meals,Catering Co,185.46,Invoice/Wire,Domestic,14,0,0,0,None,177.0,44.25,0.19
TX-11222,EMP-1078,Employee 1078,Executive,Associate,Software Licenses,Slack,182.65,Reimbursement Request,Domestic,10,0,0,0,None,183.5,23.52,-0.04
TX-10412,EMP-1023,Employee 1023,Engineering,Manager,Meals,Starbucks,486.95,Reimbursement Request,Domestic,9,0,0,0,None,485.41,116.88,0.01
TX-10325,EMP-1008,Employee 1008,Marketing,Contractor,Equipment,Best Buy,161.96,Reimbursement Request,Domestic,11,0,0,0,None,320.08,52.52,-3.01
TX-10515,EMP-1024,Employee 1024,Finance,Associate,Equipment,Dell Technologies,209.05,Reimbursement Request,Domestic,17,0,0,0,None,145.63,45.49,1.39
TX-11558,EMP-1026,Employee 1026,Finance,Associate,Equipment,Best Buy,161.96,Reimbursement Request,Domestic,10,0,0,0,None,165.65,29.75,-0.12
TX-11230,EMP-1006,Employee 1006,HR,Contractor,Software Licenses,GitHub,191.23,Invoice/Wire,Domestic,14,1,0,0,None,208.19,34.53,-0.49
TX-10130,EMP-1066,Employee 1066,Finance,Associate,Meals,Starbucks,163.58,Corporate Credit Card,Domestic,13,0,0,0,None,135.8,40.74,0.68
TX-10835,EMP-1012,Employee 1012,Executive,Associate,Office Supplies,Target,66.63,Invoice/Wire,Domestic,12,0,0,0,None,77.34,40.21,-0.27
TX-3208,EMP-1073,Employee 1073,Operations,Contractor,Consulting,McKinsey & Co,9745.12,Invoice/Wire,Domestic,14,0,0,1,Invoice Splitting,185.02,55.92,170.96
TX-11487,EMP-1071,Employee 1071,Marketing,Manager,Software Licenses,Salesforce,986.78,Corporate Credit Card,Domestic,10,0,0,0,None,578.4,143.62,2.84
TX-11027,EMP-1022,Employee 1022,Engineering,Manager,Office Supplies,Amazon Business,711.33,Invoice/Wire,Domestic,9,0,0,0,None,731.55,112.33,-0.18
TX-11387,EMP-1022,Employee 1022,Engineering,Manager,Meals,Local Diner,753.92,Corporate Credit Card,Domestic,13,0,0,0,None,731.55,112.33,0.2
TX-10879,EMP-1000,Employee 1000,Operations,Associate,Meals,Steakhouse,90.6,Corporate Credit Card,International (Low Risk),9,0,0,0,None,77.52,41.19,0.32
TX-10797,EMP-1074,Employee 1074,Engineering,Associate,Office Supplies,OfficeMax,158.18,Invoice/Wire,International (Low Risk),10,0,0,0,None,177.3,15.46,-1.24
TX-10053,EMP-1045,Employee 1045,Executive,Associate,Equipment,Apple Store,172.29,Reimbursement Request,Domestic,15,0,0,0,None,144.85,35.34,0.78
TX-10404,EMP-1072,Employee 1072,Engineering,Contractor,Entertainment,Private Dining Services,110.78,Invoice/Wire,Domestic,17,0,0,0,None,167.6,40.45,-1.4
TX-10732,EMP-1096,Employee 1096,Executive,Associate,Meals,Steakhouse,248.31,Corporate Credit Card,Domestic,15,0,0,0,None,109.78,34.63,4.0
TX-10345,EMP-1030,Employee 1030,Marketing,Manager,Travel,Delta Airlines,447.12,Invoice/Wire,Domestic,13,0,0,0,None,771.43,109.89,-2.95
TX-10474,EMP-1075,Employee 1075,Executive,Associate,Meals,Steakhouse,122.21,Corporate Credit Card,International (Low Risk),12,0,0,0,None,94.04,42.37,0.66
TX-11097,EMP-1046,Employee 1046,Marketing,Associate,Office Supplies,OfficeMax,130.66,Corporate Credit Card,Domestic,17,0,0,0,None,169.75,16.03,-2.44
TX-11462,EMP-1018,Employee 1018,HR,Associate,Travel,Airbnb,165.69,Invoice/Wire,Domestic,15,0,0,0,None,91.4,21.85,3.4
TX-11350,EMP-1048,Employee 1048,Marketing,Manager,Entertainment,Private Dining Services,480.22,Corporate Credit Card,Domestic,11,0,0,0,None,655.57,130.95,-1.34
TX-10770,EMP-1062,Employee 1062,Sales,Associate,Office Supplies,OfficeMax,141.1,Reimbursement Request,International (Low Risk),16,1,0,0,None,126.32,35.45,0.42
TX-10400,EMP-1097,Employee 1097,Finance,Contractor,Meals,Local Diner,197.25,Invoice/Wire,Domestic,14,0,0,0,None,215.22,30.77,-0.58
TX-10943,EMP-1021,Employee 1021,Marketing,Associate,Meals,Steakhouse,89.17,Corporate Credit Card,Domestic,15,0,0,0,None,140.89,47.05,-1.1
TX-10840,EMP-1050,Employee 1050,Operations,Contractor,Travel,Airbnb,94.86,Corporate Credit Card,Domestic,10,0,0,0,None,184.38,47.05,-1.9
TX-11178,EMP-1036,Employee 1036,Operations,Manager,Consulting,Accenture,493.36,Invoice/Wire,International (Low Risk),22,0,1,0,None,567.04,98.48,-0.75
TX-10324,EMP-1036,Employee 1036,Operations,Manager,Entertainment,TopGolf,445.82,Corporate Credit Card,Domestic,8,1,0,0,None,567.04,98.48,-1.23
TX-11127,EMP-1093,Employee 1093,Executive,Executive,Travel,Delta Airlines,1293.53,Corporate Credit Card,International (High Risk),10,0,0,0,None,1232.15,213.8,0.29
TX-10225,EMP-1006,Employee 1006,HR,Contractor,Meals,UberEats,286.68,Corporate Credit Card,Domestic,9,0,0,0,None,208.19,34.53,2.27
TX-10783,EMP-1020,Employee 1020,HR,Associate,Software Licenses,Adobe,45.41,Reimbursement Request,Domestic,11,0,0,0,None,52.11,17.95,-0.37
TX-10739,EMP-1045,Employee 1045,Executive,Associate,Entertainment,Private Dining Services,197.23,Invoice/Wire,International (Low Risk),22,1,1,0,None,144.85,35.34,1.48
TX-10969,EMP-1038,Employee 1038,Executive,Manager,Meals,Steakhouse,458.02,Invoice/Wire,Domestic,14,0,0,0,None,579.05,90.38,-1.34
TX-11449,EMP-1064,Employee 1064,Executive,Contractor,Consulting,Apex Legal,365.6,Reimbursement Request,Domestic,11,0,0,0,None,258.6,47.5,2.25
TX-10136,EMP-1015,Employee 1015,HR,Associate,Entertainment,TopGolf,62.33,Reimbursement Request,Domestic,16,1,0,0,None,188.28,13.54,-9.3
TX-11193,EMP-1006,Employee 1006,HR,Contractor,Consulting,Accenture,108.82,Invoice/Wire,Domestic,11,0,0,0,None,208.19,34.53,-2.88
TX-10923,EMP-1079,Employee 1079,HR,Associate,Consulting,Apex Legal,105.68,Invoice/Wire,Domestic,22,0,1,0,None,115.77,36.88,-0.27
TX-10092,EMP-1075,Employee 1075,Executive,Associate,Consulting,Apex Legal,159.54,Corporate Credit Card,Domestic,22,0,1,0,None,94.04,42.37,1.55
TX-11419,EMP-1031,Employee 1031,Marketing,Manager,Consulting,Apex Legal,606.06,Invoice/Wire,International (Low Risk),14,0,0,0,None,764.85,130.81,-1.21
TX-11314,EMP-1013,Employee 1013,Executive,Associate,Consulting,McKinsey & Co,110.39,Invoice/Wire,Domestic,15,1,0,0,None,132.01,17.39,-1.24
TX-11463,EMP-1046,Employee 1046,Marketing,Associate,Consulting,Apex Legal,169.9,Invoice/Wire,Domestic,16,1,0,0,None,169.75,16.03,0.01
TX-10353,EMP-1005,Employee 1005,HR,Executive,Entertainment,Vegas VIP Clubs,2345.33,Corporate Credit Card,International (Low Risk),22,0,1,0,None,2049.55,319.96,0.92
TX-11137,EMP-1065,Employee 1065,Sales,Associate,Travel,Airbnb,195.12,Invoice/Wire,Domestic,11,1,0,0,None,123.88,17.81,4.0
TX-10411,EMP-1041,Employee 1041,Marketing,Associate,Meals,Local Diner,173.64,Invoice/Wire,International (Low Risk),17,1,0,0,None,125.4,12.06,4.0
TX-10634,EMP-1030,Employee 1030,Marketing,Manager,Office Supplies,Target,602.51,Reimbursement Request,Domestic,10,0,0,0,None,771.43,109.89,-1.54
TX-10765,EMP-1017,Employee 1017,Finance,Associate,Consulting,Accenture,148.62,Reimbursement Request,International (Low Risk),11,0,0,0,None,174.31,24.27,-1.06
TX-10039,EMP-1059,Employee 1059,Executive,Associate,Travel,Uber,135.17,Reimbursement Request,Domestic,9,0,0,0,None,153.78,36.08,-0.52
TX-10244,EMP-1046,Employee 1046,Marketing,Associate,Entertainment,Vegas VIP Clubs,159.76,Corporate Credit Card,Domestic,12,0,0,0,None,169.75,16.03,-0.62
TX-11309,EMP-1054,Employee 1054,Finance,Contractor,Software Licenses,Slack,361.03,Invoice/Wire,Domestic,9,0,0,0,None,308.28,46.95,1.12
TX-11547,EMP-1053,Employee 1053,HR,Associate,Meals,Steakhouse,182.55,Corporate Credit Card,Domestic,10,1,0,0,None,199.44,48.62,-0.35
TX-10824,EMP-1091,Employee 1091,Finance,Associate,Office Supplies,OfficeMax,119.64,Reimbursement Request,International (Low Risk),15,0,0,0,None,133.15,34.47,-0.39
TX-11161,EMP-1029,Employee 1029,HR,Contractor,Software Licenses,AWS,192.73,Reimbursement Request,International (Low Risk),23,0,1,0,None,212.32,50.52,-0.39
TX-11012,EMP-1091,Employee 1091,Finance,Associate,Entertainment,TopGolf,121.51,Invoice/Wire,Domestic,13,0,0,0,None,133.15,34.47,-0.34
TX-10174,EMP-1087,Employee 1087,HR,Associate,Entertainment,TopGolf,53.79,Invoice/Wire,International (Low Risk),12,0,0,0,None,87.63,17.37,-1.95
TX-10432,EMP-1016,Employee 1016,Operations,Associate,Equipment,Apple Store,190.1,Reimbursement Request,Domestic,12,0,0,0,None,194.18,43.78,-0.09
TX-11440,EMP-1057,Employee 1057,HR,Contractor,Equipment,Best Buy,394.63,Corporate Credit Card,Domestic,9,1,0,0,None,301.61,30.46,3.05
TX-10611,EMP-1097,Employee 1097,Finance,Contractor,Software Licenses,GitHub,131.62,Reimbursement Request,Domestic,15,0,0,0,None,215.22,30.77,-2.72
TX-10367,EMP-1036,Employee 1036,Operations,Manager,Meals,Catering Co,609.47,Corporate Credit Card,Domestic,17,0,0,0,None,567.04,98.48,0.43
TX-10070,EMP-1044,Employee 1044,HR,Manager,Meals,UberEats,465.47,Reimbursement Request,Domestic,23,0,1,0,None,484.83,74.22,-0.26
TX-10045,EMP-1035,Employee 1035,Marketing,Associate,Equipment,Best Buy,118.48,Invoice/Wire,Domestic,14,0,0,0,None,172.7,44.43,-1.22
TX-3288,EMP-1091,Employee 1091,Finance,Associate,Software Licenses,Slack,8923.1,Corporate Credit Card,Domestic,23,1,1,1,Unauthorised Spend Limit Exceeded,133.15,34.47,255.0
TX-10872,EMP-1090,Employee 1090,Executive,Associate,Equipment,Apple Store,89.98,Invoice/Wire,Domestic,10,0,0,0,None,149.03,21.2,-2.79
TX-10429,EMP-1050,Employee 1050,Operations,Contractor,Meals,Catering Co,247.24,Invoice/Wire,Domestic,8,0,0,0,None,184.38,47.05,1.34
TX-11339,EMP-1029,Employee 1029,HR,Contractor,Office Supplies,OfficeMax,326.08,Invoice/Wire,Domestic,11,0,0,0,None,212.32,50.52,2.25
TX-10491,EMP-1003,Employee 1003,Engineering,Associate,Entertainment,Vegas VIP Clubs,176.25,Corporate Credit Card,International (Low Risk),11,0,0,0,None,190.78,10.03,-1.45
TX-10323,EMP-1059,Employee 1059,Executive,Associate,Equipment,Dell Technologies,107.9,Corporate Credit Card,Domestic,9,0,0,0,None,153.78,36.08,-1.27
TX-10349,EMP-1097,Employee 1097,Finance,Contractor,Consulting,Shadow Advisory Group,193.1,Reimbursement Request,Domestic,9,0,0,0,None,215.22,30.77,-0.72
TX-3261,EMP-1049,Employee 1049,HR,Associate,Meals,UberEats,207.08,Reimbursement Request,Domestic,21,0,0,1,Duplicate Claim,76.15,37.64,3.48
